uniqueID,rating,usefulCount
21203,10,6
163509,1,25
228302,10,34
150936,10,49
207619,7,9
51634,8,42
226550,6,3
183281,1,26
226846,10,35
114856,10,28
167121,10,1
203734,1,5
123117,1,13
198111,9,51
93631,7,32
218870,3,52
91632,4,22
99617,10,25
107978,7,5
11293,2,45
52336,10,43
107650,9,4
121378,8,9
14954,10,3
228155,4,3
79167,9,13
174025,9,37
137842,9,16
74344,7,22
170405,7,13
229257,9,24
200510,9,6
201496,7,67
231043,10,55
24784,8,19
172251,9,45
94071,10,57
68691,3,2
41787,8,29
127708,7,11
138101,7,21
67037,8,168
17887,10,6
8865,9,32
79272,10,10
205677,10,13
23028,8,15
143199,2,4
195898,1,19
157024,1,18
92263,2,21
79349,5,12
103040,10,31
46614,10,1
183955,8,25
153636,9,4
94823,10,28
91375,1,16
170355,9,95
126648,10,13
197934,7,5
161925,6,42
196824,8,16
167416,7,8
68194,10,10
144975,4,7
92895,10,124
192299,2,4
229164,10,71
167899,3,4
212605,9,73
169730,10,237
77772,1,12
178029,8,14
159794,8,36
160477,1,37
40287,7,30
180868,9,30
20461,5,19
8218,9,6
101253,2,1
92140,8,18
5027,10,82
208896,9,30
32830,8,38
14555,9,1
77004,10,92
222270,10,10
170988,5,21
139212,10,19
45325,10,33
202319,9,6
40546,8,70
188833,9,5
94385,3,70
104872,4,2
150296,9,2
40318,10,40
124652,3,44
139326,9,8
5425,1,1
125501,2,21
172503,10,63
223334,10,5
225959,10,12
83447,1,6
200,5,0
20901,7,3
24214,8,20
190227,3,6
109929,10,4
170246,5,3
61719,1,34
80363,4,19
44383,9,6
115276,10,9
64248,9,17
195452,3,3
46174,10,56
211583,10,15
52978,1,20
139898,1,68
221649,10,35
10122,10,13
185915,10,46
206805,10,12
68106,10,39
164263,10,23
175918,7,39
220220,9,76
225165,10,38
128205,1,5
100431,7,18
190656,10,74
90242,10,56
114460,1,31
136568,4,7
179354,9,10
62514,10,125
86067,1,3
126026,10,212
51600,10,15
37451,9,33
81151,10,28
41101,8,79
19004,9,19
6943,10,22
161386,9,22
163959,7,2
85252,4,14
4624,10,67
83935,9,2
156392,3,11
67223,10,8
180374,10,62
107386,10,2
19517,10,74
85440,5,1
58222,10,128
43092,1,2
21168,1,18
133976,9,7
214750,1,0
43599,10,78
134144,10,5
184231,1,36
224610,10,9
42118,10,16
84664,4,4
491,10,25
44138,8,1
92079,9,92
119087,7,44
116536,7,2
715,4,4
79715,10,34
22840,10,3
46272,8,5
200179,10,17
118511,5,51
147354,10,5
63758,9,9
25619,2,0
100538,3,10
100830,1,30
16637,4,3
21468,4,4
207460,9,5
163378,9,2
173183,10,25
157099,8,24
152875,6,14
26756,5,16
170077,5,9
231464,6,30
232045,10,28
213554,1,4
126499,4,5
20713,3,15
127220,1,5
80407,5,31
121929,9,81
115837,10,4
172374,2,16
96294,9,27
199627,8,35
213455,10,18
134962,5,118
189891,10,73
230838,9,31
27272,10,40
192315,10,10
111860,6,6
164741,10,12
100408,5,4
99896,1,17
92245,6,21
44581,8,81
65007,7,11
117303,10,4
37272,2,11
165820,10,2
21386,9,5
72478,8,12
219550,1,9
199291,1,16
38124,10,8
22650,7,18
138419,8,25
98439,7,33
193427,2,14
178818,2,36
50432,10,79
152789,9,47
223728,10,48
62043,7,106
1552,9,24
52448,9,116
80534,1,1
43807,10,50
73168,10,10
99742,9,17
149782,8,18
55730,4,13
12235,1,4
48650,3,4
41297,10,37
50784,9,46
201706,10,113
122479,10,22
54279,1,32
117787,9,15
121107,1,43
171302,3,2
172842,9,88
34894,10,16
134583,10,20
66786,1,38
149759,5,0
123751,10,6
82738,10,5
113048,1,4
215513,9,4
132098,10,5
187288,9,3
222249,2,23
15264,5,0
199941,10,25
67838,1,10
189547,2,21
117979,7,9
102158,1,29
198398,8,72
67218,10,19
61206,10,23
130492,10,5
15132,8,0
222229,10,24
58790,7,17
61576,10,7
90943,10,107
77489,6,70
29745,9,27
103444,10,14
174027,10,36
71657,2,7
129539,2,7
100532,5,9
129140,8,9
47892,2,21
209458,10,6
11648,10,14
170067,10,6
46181,10,23
109946,10,8
217277,1,14
44675,10,47
172366,8,4
169541,10,88
80753,10,53
77858,4,9
24192,9,15
155638,9,11
39118,3,17
94667,2,56
49543,10,0
58068,2,10
92626,9,16
121397,10,11
173531,1,58
22181,10,16
95609,10,12
87697,9,30
162283,10,1
201217,2,29
71218,10,87
200357,10,16
10715,3,17
205232,1,12
188125,10,13
30891,1,6
14703,1,23
184532,9,137
162646,10,14
15969,1,9
26305,2,1
68249,10,6
5961,10,2
198642,1,1
137747,8,46
190818,8,48
88083,7,38
136916,10,9
120039,9,13
230276,9,5
156902,10,16
194559,1,98
91640,10,31
27493,3,29
172958,9,13
177954,9,73
126509,1,12
74618,8,28
14610,2,15
84367,10,1
195113,10,4
101211,1,3
18804,10,41
56648,7,19
96508,10,0
194401,2,83
209671,1,4
85710,8,37
57056,10,44
171715,8,76
23947,7,0
119335,1,12
77675,9,24
165177,6,0
98955,8,18
220221,9,79
15613,9,2
142452,10,4
63349,9,9
188249,1,9
185472,10,7
108140,9,21
157447,9,67
134328,10,97
66705,6,22
84800,2,6
145953,10,26
65735,10,9
92463,10,4
144003,6,2
152360,9,12
158488,9,23
112942,9,13
26489,9,64
155215,8,4
3368,1,13
162628,1,6
170195,8,27
126064,10,49
230620,9,42
53132,9,93
140789,9,16
150164,10,16
118300,2,28
146262,10,8
19733,9,46
39651,5,7
102599,2,16
229556,1,24
135920,10,97
174156,8,16
166330,7,12
53543,10,1
173028,10,14
33461,5,4
82449,8,16
35399,8,38
167996,10,5
203876,2,25
140312,8,29
231824,10,29
155551,9,48
175808,10,39
175779,9,59
1909,10,47
46845,10,25
117901,9,12
135207,3,12
196836,1,2
37627,7,9
195857,5,7
103226,1,7
70785,10,11
107447,1,0
95956,9,296
187086,2,5
58955,9,48
74882,6,9
177243,1,15
128694,9,12
113847,5,3
192295,4,4
53379,10,10
160727,9,72
16148,1,5
69061,1,7
220919,9,52
135422,8,11
97493,8,7
35988,10,12
62119,8,124
70492,1,17
98917,5,0
156686,1,22
36757,9,7
9623,3,8
118945,9,36
66981,9,84
21096,1,37
229296,1,0
48286,9,64
147037,8,31
74351,1,3
57408,9,13
7513,8,11
66596,10,10
12879,1,13
98732,9,0
218590,1,1
140082,1,1
35944,10,28
23587,6,149
26028,8,71
180411,10,38
75157,1,26
160987,2,12
137644,5,22
161451,8,4
186998,10,60
101342,1,3
99108,9,5
172858,9,12
156700,9,2
46491,9,63
185959,5,10
3081,10,46
224560,10,95
140801,10,57
175867,10,42
170175,10,23
140769,10,16
98884,10,4
8064,10,44
214573,8,2
211544,7,12
153132,10,23
113125,1,6
149551,8,25
567,9,14
161169,10,71
18057,6,0
148077,3,10
221360,7,6
125889,1,19
64197,1,9
49959,2,20
51540,1,4
143911,1,7
60117,10,4
196278,9,101
120575,2,8
107165,7,0
128430,9,62
157317,5,40
108308,10,51
150864,8,8
44320,9,43
69775,10,6
44645,7,36
40754,10,39
86585,10,97
67134,7,21
157249,1,6
129608,2,13
9073,3,4
159554,10,0
196378,7,1
48569,2,2
39980,10,9
6855,10,14
189908,9,21
77986,10,147
158204,4,5
69927,8,8
106563,1,7
150681,10,29
101127,3,27
177706,9,58
16952,10,25
187933,6,1
82179,10,7
56093,10,31
92176,7,33
214258,1,5
169166,10,14
177017,8,7
193192,6,0
90797,1,2
33369,1,2
70224,10,0
202581,10,0
148660,9,8
186594,1,40
108555,2,61
98089,10,4
230312,9,58
231309,10,42
67364,8,3
28140,9,130
63452,10,5
76144,9,2
222800,2,120
53940,5,28
224848,9,50
53650,8,16
97169,8,21
28833,6,14
169591,10,3
125342,10,4
140075,10,27
149422,9,28
197245,8,35
206140,9,28
23617,5,29
103747,8,42
33207,1,1
231720,8,105
93691,10,47
35923,10,44
202980,9,13
194042,10,8
36254,4,6
71979,10,24
157163,5,12
215661,1,9
18059,6,1
129079,5,2
80235,9,63
149272,6,14
161161,6,20
119973,1,133
216662,9,17
44610,7,37
31027,10,7
129324,9,8
148254,9,21
198898,10,15
196993,9,6
224789,10,15
76424,1,5
96217,7,16
211288,1,9
32412,8,16
36649,7,42
128161,9,8
47846,9,16
175607,6,11
140070,10,13
44976,3,10
185717,10,45
164035,10,54
44071,9,10
132120,10,2
101889,6,11
30852,1,4
76163,8,14
216544,10,31
176579,5,12
163084,9,12
211654,8,22
174016,10,65
134430,9,75
165323,1,6
76847,6,10
177209,9,9
59812,9,7
78593,9,89
173104,10,0
98812,6,6
83057,5,14
196220,10,17
204613,8,49
96193,8,7
227455,10,9
219953,1,28
22759,1,46
112079,1,6
53190,7,149
230500,1,36
40191,1,30
135962,10,125
45272,9,7
112177,8,13
86268,10,8
162588,1,13
25830,9,23
48167,9,1
110202,1,1
119393,8,32
66582,8,12
60564,9,23
224765,10,4
67349,6,6
57808,10,6
113231,1,6
177715,10,62
168459,1,5
225495,1,2
82572,3,16
32542,9,38
183690,8,44
164504,6,4
21407,10,21
163226,3,16
105252,1,24
47677,1,8
173323,8,54
213119,8,62
55317,8,6
227219,10,48
137139,9,4
166361,10,5
157484,10,10
200660,10,4
10379,10,0
85593,1,52
158538,10,34
129964,10,31
210866,6,38
55725,1,22
217789,9,34
211215,7,6
225580,6,59
215319,1,28
7597,10,44
230669,10,0
172295,9,3
103711,9,34
213467,10,10
229269,10,32
200229,10,23
40521,1,1
170956,9,33
60686,5,13
207914,6,14
145240,4,5
103571,9,57
81171,10,4
81917,10,23
25025,1,15
183686,1,22
219537,10,5
88141,10,118
47224,8,11
4099,7,17
55870,9,19
154792,5,2
140616,10,45
140425,9,10
138270,10,49
224203,10,8
29302,3,6
66503,10,42
228205,1,0
129457,10,10
134702,9,13
38305,7,42
63632,9,24
189293,9,40
97605,10,32
112966,2,1
26534,10,4
109539,8,4
296,1,5
37444,10,50
160745,7,106
19999,7,67
68063,10,17
201535,9,44
60415,9,312
63099,1,16
172837,8,80
736,5,2
54344,9,28
80366,1,17
195038,8,14
196176,10,8
44525,1,0
160299,7,15
168356,8,4
215476,10,1
162262,1,4
157096,10,25
65569,10,26
144376,7,2
33228,9,3
184865,10,32
88475,7,36
111602,1,5
108204,1,14
190235,7,2
184225,10,92
198592,1,4
187737,3,1
4236,8,2
32680,10,11
7353,1,6
214905,10,218
225249,9,52
56588,10,160
27143,1,3
90656,7,3
145024,10,8
49043,5,1
100260,2,1
227928,10,3
114964,7,18
227131,9,15
68329,10,29
62776,10,15
183989,8,10
80990,10,14
40344,8,39
7165,10,1
98004,9,4
188774,10,6
168279,10,3
12876,10,22
54570,8,26
62183,10,38
57913,7,8
57500,2,11
86459,8,30
61573,10,10
124488,9,5
46507,9,20
147400,8,10
176294,1,32
215981,10,2
43458,9,49
1558,1,14
217164,10,19
175768,1,30
146325,10,34
14493,9,9
188906,10,135
41070,10,54
154145,8,12
163498,10,3
31752,4,44
89901,6,8
26758,2,6
106224,1,7
180981,1,3
99085,5,16
75727,10,22
66377,9,65
170283,8,6
144203,1,8
156716,1,24
96679,9,12
17954,3,9
80059,2,12
164349,10,20
223296,10,21
118110,9,31
19570,6,69
141984,8,19
215587,10,0
208480,10,35
115445,10,28
93316,6,33
199806,10,0
106349,8,10
138223,10,41
147702,9,4
110036,5,0
49768,2,8
164043,10,3
58254,1,1
159370,6,7
86116,7,21
36986,9,40
224648,8,17
9597,10,8
63377,3,9
152196,1,22
34218,2,30
59397,10,62
35407,1,27
229448,2,14
83183,10,80
107333,2,0
205445,9,123
194335,7,39
3192,6,7
126312,8,186
187851,8,1
78072,9,15
136389,2,5
186791,9,47
78615,2,13
93556,5,15
12479,6,8
61477,9,34
142088,9,109
13859,1,25
117437,9,13
168145,10,9
173563,9,22
215273,10,45
55948,10,51
149311,6,46
110709,10,99
147970,2,5
213637,3,3
25417,10,14
154551,10,45
91041,6,11
69689,2,76
139592,6,56
26232,7,3
152043,10,14
37200,10,41
199646,10,15
136443,10,117
41905,9,64
124021,10,1
214874,8,11
202064,10,3
227488,3,5
145053,1,0
210877,10,8
171229,10,23
135834,9,11
17987,10,1
207826,9,21
155353,9,6
158871,5,13
231609,1,25
113658,6,2
175176,8,85
126148,8,15
136910,10,19
201606,8,80
225336,4,27
230648,10,8
28710,9,45
1933,10,200
120587,10,102
108294,8,8
64003,9,118
113549,10,13
151513,10,39
224035,8,106
217596,7,27
33348,3,6
30242,4,24
52387,10,13
120276,9,34
163996,8,5
32757,10,16
140674,9,4
48326,10,11
33408,1,1
212435,9,26
31788,1,16
60453,9,17
171452,6,62
175001,7,0
178714,10,61
94755,10,19
122380,10,3
107454,1,0
218653,10,16
227363,10,5
189176,9,4
156443,1,19
226382,10,13
53414,8,12
116307,10,53
43806,5,25
31661,1,1
121250,10,4
98589,8,9
112626,10,79
152496,5,32
106295,1,2
156483,5,20
65515,10,42
107614,10,33
192563,10,6
79565,10,49
29048,10,11
188899,1,118
197562,9,61
33070,5,3
219413,8,45
200469,10,24
195712,10,20
65486,6,13
69233,9,70
173237,3,40
62100,10,56
222698,6,12
142521,10,3
125811,9,11
167950,9,13
165000,10,36
153493,9,110
207487,7,12
111303,8,28
171547,1,42
4064,9,25
231316,9,60
99543,8,7
211000,9,52
12373,10,5
21245,8,27
170910,6,17
131810,8,23
97820,2,1
69773,10,11
124134,2,1
160631,9,216
127001,2,7
215415,5,10
230021,1,22
149268,10,2
141989,9,15
122516,10,45
57894,10,19
141319,4,17
61390,10,98
118319,10,201
130048,10,70
24277,9,43
224551,6,9
44312,1,15
5671,5,46
207129,10,54
224613,8,41
127170,8,34
40379,9,46
105755,10,96
188684,4,7
101141,9,41
194146,1,10
22469,8,11
68713,8,1
78039,10,47
144059,6,1
209756,2,47
192453,5,1
192257,1,3
171685,10,143
75740,8,18
109377,7,12
190769,8,52
174293,10,7
194136,10,9
86681,10,9
48128,10,12
52506,9,33
64034,2,18
201685,10,39
107698,10,3
120318,10,87
54550,10,24
72450,10,35
189158,8,26
224548,2,9
162287,1,23
109440,1,2
50188,6,18
161515,5,8
86072,2,7
166240,9,32
67761,10,16
64499,9,18
96248,5,7
129819,4,5
24999,10,146
26761,9,5
175925,1,26
87411,7,0
7865,10,8
27701,9,95
226931,9,35
78494,9,12
132434,9,28
179073,1,2
100647,4,1
207127,9,14
88463,5,17
37491,10,19
6501,1,3
215461,9,0
23580,10,30
91764,1,16
228212,10,3
191537,9,31
175956,10,13
109988,10,4
156518,6,21
93082,8,57
214873,8,11
100000,1,1
95826,10,4
162531,8,18
14216,7,42
123924,7,2
28889,9,22
181502,4,61
20404,10,3
75497,1,25
63369,10,10
91575,9,83
204822,10,3
48685,10,0
180206,10,8
4845,3,73
150765,2,26
213952,1,10
154924,3,4
25966,10,56
48983,10,1
148972,1,6
139823,3,28
177716,10,77
226256,3,12
126743,10,27
179758,6,0
44447,5,10
226505,1,2
167417,1,5
143731,10,4
34723,10,19
33437,9,4
137076,1,9
95229,4,44
100560,2,9
62761,2,8
29552,10,23
163561,8,205
21943,1,25
81452,10,8
187549,7,5
137280,10,6
145369,9,2
166066,10,5
82497,9,11
129536,10,2
229735,9,51
65028,10,29
137510,10,0
2981,9,14
222750,1,57
73951,3,0
42591,10,39
228388,9,86
71434,10,3
18638,10,52
141275,9,11
150735,9,66
82776,9,5
216847,2,20
158587,9,80
44994,9,9
169968,10,10
127213,1,7
127922,10,14
195332,8,55
219498,10,3
95066,10,78
89436,10,32
72613,1,4
187155,10,13
48168,9,5
169706,8,187
14611,10,38
157632,8,23
32503,10,62
138863,9,6
97478,9,53
85993,1,5
128408,9,53
119351,9,25
54890,10,26
23092,5,29
208023,7,11
27091,8,50
180225,1,6
212344,5,8
183359,1,18
24453,9,30
149488,7,30
36791,8,61
33677,10,74
78751,1,61
25192,10,56
157536,10,28
172025,1,11
191103,10,77
207272,10,25
165710,3,8
147000,10,100
186344,6,4
204810,8,17
101376,5,2
168631,10,0
210521,9,5
38742,10,5
112210,8,113
158312,9,15
157129,9,24
160408,8,83
212414,5,8
173039,10,30
113005,6,6
104899,7,9
200424,10,19
117550,1,14
219089,10,82
21971,10,40
38516,6,5
104912,5,2
98289,10,5
186387,4,10
200309,8,20
42108,10,12
46436,9,70
91345,1,0
188463,10,7
74766,4,29
122616,8,21
108218,9,14
124305,5,2
84922,4,3
159606,10,48
195763,10,9
101170,8,63
92997,7,15
176342,8,50
103063,8,72
62786,8,1
3055,1,1
140211,1,1
119817,8,35
41145,9,10
39001,3,7
155152,9,28
56570,5,40
84062,9,6
40219,5,13
18052,9,1
26134,2,6
4694,9,21
222557,9,0
207298,10,27
177014,10,26
82893,1,40
206907,9,9
216250,3,2
130657,10,1
83489,1,4
87695,1,26
190361,7,2
130511,9,29
137371,10,47
195425,2,0
65808,10,10
15366,3,0
3689,1,17
7208,8,3
33598,5,8
7047,9,24
10486,10,9
41576,4,15
130864,9,57
27909,8,22
47129,2,29
124451,5,3
73151,8,3
201272,1,37
173567,6,7
84856,1,7
142702,6,3
149566,10,5
72870,10,11
83586,7,11
133565,8,17
186187,9,120
224954,7,8
157189,7,25
18736,1,34
213495,10,11
98145,9,2
48153,8,6
85469,9,15
126832,10,6
164589,10,13
201055,3,26
124103,9,7
181449,9,105
101107,6,47
111111,9,20
189019,10,0
76915,5,16
93094,5,72
127138,1,17
182849,8,46
23481,10,16
199256,9,5
170801,10,54
205173,1,10
128120,8,63
40739,9,11
142159,9,55
31974,1,14
140813,5,5
171276,8,107
84835,10,6
197363,9,8
48363,10,37
98228,9,3
168616,3,9
82575,8,24
74789,4,35
75517,9,48
12473,10,16
89919,4,27
166220,9,3
85526,9,11
209565,9,17
79763,7,11
65961,10,50
210995,4,7
148990,8,6
13811,8,3
3401,10,11
13345,5,3
229268,5,1
56812,10,13
24654,10,1
28245,10,30
142624,2,1
94698,1,9
36047,8,14
145732,5,24
25209,9,37
201012,9,105
97375,1,23
122229,9,43
98155,3,13
225956,1,17
60991,7,86
96270,9,36
60575,9,38
189874,1,18
99203,10,47
45451,7,14
193172,10,7
4715,4,18
113205,9,2
4410,1,0
194378,10,26
33689,10,161
80880,1,9
100148,9,5
96539,10,105
173328,9,50
116994,10,39
188708,1,5
32233,9,130
200936,9,75
13022,7,144
47000,1,9
1006,1,34
190049,10,17
105330,7,44
21354,1,9
109246,3,2
37859,1,14
155847,2,7
18941,4,48
105986,5,11
95008,10,34
84712,3,0
206092,7,14
194780,10,1
124118,5,4
101711,9,56
105611,1,22
55712,7,42
176001,10,3
49328,7,2
58450,1,2
96561,10,31
182156,10,35
105960,5,5
225231,10,83
144512,1,8
172880,10,23
139399,10,65
60828,5,27
95922,1,12
171589,2,21
228738,8,85
125180,10,12
19491,10,70
134335,10,41
70248,1,7
70227,10,9
40039,2,9
121540,8,20
83451,2,2
128189,10,38
148505,7,3
193428,8,23
190619,7,27
43841,1,4
54447,8,27
58965,10,45
207145,1,22
203536,9,9
139407,10,26
164648,10,25
103441,10,2
68340,9,10
214583,4,0
232009,10,47
121515,2,22
113406,1,20
35809,5,19
86648,8,41
20320,10,63
214229,1,4
232048,10,203
147440,10,5
205286,10,8
72521,10,18
18327,9,37
49160,1,3
119627,9,22
924,1,5
169951,9,7
168083,3,1
168813,8,139
60103,9,8
177284,10,67
5615,10,12
232062,9,43
149869,9,3
75136,7,6
85549,7,8
33707,8,13
121312,10,51
90853,10,61
3440,1,10
179627,9,3
89398,8,135
97437,6,23
231452,5,8
2152,2,35
170656,6,81
153638,10,27
191062,5,12
175929,1,14
190848,8,126
26174,4,4
27249,10,3
190930,8,22
222949,1,17
130477,9,11
62256,9,39
102030,10,38
70562,7,30
7619,10,68
123025,10,2
34707,8,9
45761,9,61
214425,1,7
39945,8,18
38301,10,9
99268,10,3
197585,10,3
135742,6,4
70784,8,15
47537,5,68
84588,2,1
212686,10,24
88495,8,23
223264,10,25
169279,10,20
88422,1,26
120959,7,13
111666,9,46
146694,5,228
149651,10,2
131223,8,34
43277,10,7
172460,2,155
54317,10,1
194637,4,31
190477,10,19
53963,10,17
36958,7,6
91566,10,95
83959,1,2
48212,9,20
114108,10,48
138956,9,14
112385,10,4
36313,3,17
114744,9,26
220872,8,1
685,10,1
98551,7,9
184401,9,17
142368,10,7
195594,10,6
10659,10,110
192163,6,10
230439,9,50
15329,4,5
34815,3,32
220808,3,4
27754,8,14
181089,1,3
63430,8,1
95243,9,203
53887,10,9
58489,2,1
138081,3,4
9874,10,14
51681,2,47
192883,5,4
145886,7,52
161116,2,68
136407,1,20
127416,3,8
70064,6,13
77214,10,72
231624,5,41
12073,10,24
160985,8,30
141016,9,7
108422,3,15
51245,10,11
199792,10,21
6604,8,58
131819,10,104
116309,2,48
61036,1,34
206689,9,62
145870,10,63
80326,10,16
216712,10,7
26776,7,4
99149,5,14
80249,10,9
34265,9,11
109398,10,4
168090,8,5
140662,1,6
149530,9,1
136673,1,18
194695,10,6
192834,9,17
10130,4,9
44031,9,31
78714,9,31
188618,10,3
78682,10,9
119559,3,6
131760,1,18
196814,1,13
176461,9,23
57493,9,10
125146,9,1
227407,10,7
49148,8,1
54604,9,22
227529,7,4
147331,10,175
206432,8,17
22686,1,10
173036,9,32
118402,10,16
121916,9,16
225150,9,19
36333,10,31
64362,10,48
63803,8,23
50213,2,52
122430,7,12
7144,10,0
173916,3,15
130368,10,32
118753,9,83
228728,3,23
74915,7,12
129561,10,13
33122,10,3
217906,1,18
156915,1,8
208868,9,38
117473,10,21
167698,3,7
203888,1,37
223157,10,23
125957,9,120
209479,10,11
135128,10,0
32389,6,22
222963,1,40
197006,8,32
137034,7,1
184430,10,20
172052,9,44
100947,7,42
184924,10,69
130116,8,64
130988,4,8
179313,5,26
62551,6,4
163738,9,54
1112,1,45
36094,10,5
201190,1,11
23379,10,43
158289,1,13
129158,9,6
165186,10,66
139101,5,14
40576,10,93
203579,10,0
90268,9,7
102453,5,7
160428,9,226
59532,10,15
195483,9,2
184490,8,51
174458,10,132
194381,5,39
146543,10,13
175161,8,22
105468,10,0
124210,10,10
81008,10,6
169644,2,44
100380,8,5
111127,10,38
39638,5,5
21196,10,5
107575,10,0
122924,10,12
25999,2,0
109474,1,4
180996,1,14
100843,10,25
217803,7,52
185982,1,11
5385,10,7
136142,10,41
64620,9,133
71848,8,39
200949,9,0
155990,10,43
11755,9,24
151711,10,6
172536,6,59
213665,1,1
198342,9,28
142219,7,0
148544,7,2
201367,9,57
104109,10,23
94556,9,59
202191,10,31
13896,9,15
82650,1,43
157165,10,43
40246,1,33
105415,9,11
9602,4,0
85451,9,5
142567,10,4
155310,10,1
120126,3,7
3909,5,2
43440,10,22
71555,10,21
56365,10,51
112409,7,22
85278,9,7
103793,9,20
155982,10,51
199532,2,33
142309,4,0
116717,8,43
24523,9,3
65363,8,20
95108,8,31
41804,10,71
158768,9,94
178739,10,32
113359,8,5
137526,9,12
218353,3,21
158856,8,75
162590,10,119
130610,5,0
186604,7,27
21908,7,20
223414,10,45
54,10,18
74373,8,178
142857,4,3
208691,1,15
37647,5,15
220669,6,4
221100,9,7
206176,9,73
227493,9,2
87204,9,106
128878,2,88
16102,8,3
219998,7,58
217428,9,41
129883,10,11
127356,8,55
35285,7,13
62145,9,21
154461,9,36
89426,10,189
90848,10,97
65557,1,2
225893,1,65
147545,10,40
182899,9,55
28419,8,51
58123,6,10
71666,8,6
50782,8,77
230631,4,4
100246,3,4
11997,6,6
79599,9,24
217088,6,49
84734,1,7
226915,8,8
85634,10,4
29195,10,95
223582,4,49
109441,9,5
60288,4,0
143962,3,6
92840,7,2
129527,10,8
17870,5,9
126098,3,38
119116,9,229
138046,10,22
228603,10,2
51722,10,34
74182,10,0
23231,8,32
219853,9,53
101200,10,18
41312,9,30
222609,6,20
200569,9,9
35990,8,13
220911,5,10
30049,9,85
148381,10,14
19029,10,42
186110,10,17
34829,8,7
26747,8,126
144290,9,3
188732,9,8
101063,9,20
74233,3,3
53399,10,31
135129,10,15
172996,9,34
227349,9,4
226353,7,4
34831,9,14
37962,10,22
81380,9,33
214339,10,6
2270,2,31
212343,9,4
184224,10,42
169297,10,17
197924,1,20
85913,6,3
183423,8,18
221726,10,35
100476,7,5
171329,9,53
61812,7,26
80195,8,31
72844,2,0
224552,8,2
95626,8,24
82358,3,24
68883,1,4
106120,6,11
69286,1,35
130788,2,5
32093,9,94
78515,1,0
101664,8,36
168409,1,12
93088,10,65
23310,10,58
191891,9,1
2453,10,11
115208,8,16
29317,1,6
27405,8,18
195855,5,0
171238,9,36
123410,6,7
196286,10,92
112630,10,34
82695,10,109
148863,9,28
218525,1,1
208418,1,20
169300,5,10
146633,10,42
50662,5,20
14845,10,8
3519,10,2
52329,9,10
34802,10,23
26204,2,1
153267,5,16
24838,10,97
161923,10,7
177133,1,5
39964,4,7
36143,10,6
6366,1,20
166479,10,5
130755,8,0
135667,9,16
16380,1,6
135978,10,20
116223,1,30
92567,8,26
99485,5,3
19924,9,26
47026,1,28
144795,1,10
60794,7,14
23355,10,8
112924,5,9
120372,5,15
31382,9,12
209926,10,80
144273,5,3
132885,8,2
5010,2,46
11028,10,11
153809,2,28
7257,10,2
33042,1,2
193748,2,38
27945,10,57
181808,10,28
150122,1,15
29902,9,4
146604,6,116
44716,5,9
107956,9,18
87848,9,10
22423,10,3
131578,9,5
61333,10,54
25560,8,95
94492,5,7
156102,10,34
167461,10,14
37103,5,8
63359,9,8
134811,10,113
128784,10,112
174035,9,24
28962,10,8
163440,8,23
221474,9,7
97041,9,48
40210,10,8
100154,10,4
185122,10,39
160995,5,3
116228,2,7
50985,4,8
22770,1,34
165035,10,18
12474,8,29
106163,9,33
100291,5,7
195833,1,11
227967,3,5
31663,5,0
69548,9,46
208794,9,16
42347,10,68
160591,8,236
152994,10,9
68787,1,16
172487,10,37
58873,10,26
116045,8,41
84556,1,4
109346,1,6
124235,3,3
102714,1,13
225856,9,29
3596,1,4
59675,10,3
137796,4,20
229030,10,117
101679,10,94
61889,7,16
128915,10,38
137349,10,11
174532,8,11
107276,9,1
85693,8,13
198612,1,4
15866,2,4
219012,10,66
190828,3,26
23567,10,13
84165,10,5
192252,7,8
179270,10,60
226036,3,47
120015,10,95
39181,9,42
217121,10,54
193155,10,31
21779,3,1
118829,5,1
85078,9,11
189833,10,14
34401,7,43
34145,1,16
112332,1,42
219604,10,8
191299,7,33
78849,10,85
156141,10,37
49149,1,4
146120,10,54
193992,1,15
206724,9,19
218052,4,4
126193,8,11
10006,8,12
65144,10,13
49708,5,6
15117,2,2
30821,1,6
84187,10,1
225412,10,111
30780,1,11
137785,8,11
172288,1,7
36258,10,18
54361,1,0
11854,7,46
188262,4,6
144983,1,9
110308,8,4
50206,9,118
201329,8,125
152527,9,27
5855,10,43
78947,5,33
210900,6,7
51639,9,5
24152,9,107
61813,10,22
6948,10,12
73247,6,15
136258,10,9
55215,3,9
185813,9,22
99843,9,8
208891,1,23
36634,10,40
203836,1,48
169678,9,73
19044,8,77
132001,7,13
11238,4,6
188766,10,9
67460,7,14
164965,3,23
113065,9,4
60434,10,234
62458,4,10
35099,5,19
182331,5,4
23428,10,58
60038,6,15
58811,4,33
86598,8,34
165588,1,4
138337,10,45
6541,10,3
46200,9,34
190637,9,26
191385,8,2
220078,8,55
28739,2,10
66151,1,44
120449,7,26
208911,1,17
27610,10,13
29323,5,23
116883,10,132
135600,2,23
147628,9,67
55431,10,99
82279,8,19
141809,5,7
138351,9,61
20661,2,5
25391,1,15
87969,10,22
22978,1,12
80099,10,12
161793,2,10
160667,10,44
95639,9,105
104891,4,4
175452,1,5
115313,10,11
212793,2,7
3937,7,5
47800,8,2
202017,9,0
231056,1,25
66460,10,7
58981,2,0
69470,5,24
117045,8,28
47542,9,59
142069,9,41
124670,5,50
156028,8,13
19254,3,0
22390,9,5
